Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpPeriod
151,0,0.00,0,,0,0,0,0.0000,0,153
150,0,0.00,0,,0,0,0,0.0000,0,152
149,0,0.00,0,,0,0,0,0.0000,0,151
148,0,0.00,0,,0,0,0,0.0000,0,150
147,0,0.00,0,,0,0,0,0.0000,0,149
146,0,0.00,0,,0,0,0,0.0000,0,148
145,0,0.00,0,,0,0,0,0.0000,0,147
144,0,0.00,0,,0,0,0,0.0000,0,146
143,0,0.00,0,,0,0,0,0.0000,0,145
142,0,0.00,0,,0,0,0,0.0000,0,144
141,0,0.00,0,,0,0,0,0.0000,0,143
140,0,0.00,0,,0,0,0,0.0000,0,142
139,0,0.00,0,,0,0,0,0.0000,0,141
138,0,0.00,0,,0,0,0,0.0000,0,140
137,0,0.00,0,,0,0,0,0.0000,0,139
136,0,0.00,0,,0,0,0,0.0000,0,138
135,0,0.00,0,,0,0,0,0.0000,0,137
134,0,0.00,0,,0,0,0,0.0000,0,136
133,0,0.00,0,,0,0,0,0.0000,0,135
132,0,0.00,0,,0,0,0,0.0000,0,134
131,0,0.00,0,,0,0,0,0.0000,0,133
130,0,0.00,0,,0,0,0,0.0000,0,132
129,0,0.00,0,,0,0,0,0.0000,0,131
128,0,0.00,0,,0,0,0,0.0000,0,130
127,0,0.00,0,,0,0,0,0.0000,0,129
126,0,0.00,0,,0,0,0,0.0000,0,128
125,0,0.00,0,,0,0,0,0.0000,0,127
124,0,0.00,0,,0,0,0,0.0000,0,126
123,0,0.00,0,,0,0,0,0.0000,0,125
122,0,0.00,0,,0,0,0,0.0000,0,124
121,0,0.00,0,,0,0,0,0.0000,0,123
120,0,0.00,0,,0,0,0,0.0000,0,122
119,0,0.00,0,,0,0,0,0.0000,0,121
118,0,0.00,0,,0,0,0,0.0000,0,120
117,0,0.00,0,,0,0,0,0.0000,0,119
116,0,0.00,0,,0,0,0,0.0000,0,118
115,0,0.00,0,,0,0,0,0.0000,0,117
114,0,0.00,0,,0,0,0,0.0000,0,116
113,0,0.00,0,,0,0,0,0.0000,0,115
112,0,0.00,0,,0,0,0,0.0000,0,114
111,0,0.00,0,,0,0,0,0.0000,0,113
110,0,0.00,0,,0,0,0,0.0000,0,112
109,0,0.00,0,,0,0,0,0.0000,0,111
108,0,0.00,0,,0,0,0,0.0000,0,110
107,0,0.00,0,,0,0,0,0.0000,0,109
106,0,0.00,0,,0,0,0,0.0000,0,108
105,0,0.00,0,,0,0,0,0.0000,0,107
104,0,0.00,0,,0,0,0,0.0000,0,106
103,0,0.00,0,,0,0,0,0.0000,0,105
102,0,0.00,0,,0,0,0,0.0000,0,104
101,0,0.00,0,,0,0,0,0.0000,0,103
100,0,0.00,0,,0,0,0,0.0000,0,102
99,0,0.00,0,,0,0,0,0.0000,0,101
98,0,0.00,0,,0,0,0,0.0000,0,100
97,0,0.00,0,,0,0,0,0.0000,0,99
96,0,0.00,0,,0,0,0,0.0000,0,98
95,0,0.00,0,,0,0,0,0.0000,0,97
94,0,0.00,0,,0,0,0,0.0000,0,96
93,0,0.00,0,,0,0,0,0.0000,0,95
92,0,0.00,0,,0,0,0,0.0000,0,94
91,0,0.00,0,,0,0,0,0.0000,0,93
90,0,0.00,0,,0,0,0,0.0000,0,92
89,0,0.00,0,,0,0,0,0.0000,0,91
88,0,0.00,0,,0,0,0,0.0000,0,90
87,0,0.00,0,,0,0,0,0.0000,0,89
86,0,0.00,0,,0,0,0,0.0000,0,88
85,0,0.00,0,,0,0,0,0.0000,0,87
84,0,0.00,0,,0,0,0,0.0000,0,86
83,0,0.00,0,,0,0,0,0.0000,0,85
82,0,0.00,0,,0,0,0,0.0000,0,84
81,0,0.00,0,,0,0,0,0.0000,0,83
80,0,0.00,0,,0,0,0,0.0000,0,82
79,0,0.00,0,,0,0,0,0.0000,0,81
78,0,0.00,0,,0,0,0,0.0000,0,80
77,0,0.00,0,,0,0,0,0.0000,0,79
76,0,0.00,0,,0,0,0,0.0000,0,78
75,0,0.00,0,,0,0,0,0.0000,0,77
74,0,0.00,0,,0,0,0,0.0000,0,76
73,0,0.00,0,,0,0,0,0.0000,0,75
72,0,0.00,0,,0,0,0,0.0000,0,74
71,0,0.00,0,,0,0,0,0.0000,0,73
70,0,0.00,0,,0,0,0,0.0000,0,72
69,0,0.00,0,,0,0,0,0.0000,0,71
68,0,0.00,0,,0,0,0,0.0000,0,70
67,0,0.00,0,,0,0,0,0.0000,0,69
66,0,0.00,0,,0,0,0,0.0000,0,68
65,0,0.00,0,,0,0,0,0.0000,0,67
64,0,0.00,0,,0,0,0,0.0000,0,66
63,0,0.00,0,,0,0,0,0.0000,0,65
62,0,0.00,0,,0,0,0,0.0000,0,64
61,0,0.00,0,,0,0,0,0.0000,0,63
60,0,0.00,0,,0,0,0,0.0000,0,62
59,0,0.00,0,,0,0,0,0.0000,0,61
58,0,0.00,0,,0,0,0,0.0000,0,60
57,0,0.00,0,,0,0,0,0.0000,0,59
56,0,0.00,0,,0,0,0,0.0000,0,58
55,0,0.00,0,,0,0,0,0.0000,0,57
54,0,0.00,0,,0,0,0,0.0000,0,56
53,0,0.00,0,,0,0,0,0.0000,0,55
52,0,0.00,0,,0,0,0,0.0000,0,54
51,0,0.00,0,,0,0,0,0.0000,0,53
50,0,0.00,0,,0,0,0,0.0000,0,52
49,0,0.00,0,,0,0,0,0.0000,0,51
48,0,0.00,0,,0,0,0,0.0000,0,50
47,0,0.00,0,,0,0,0,0.0000,0,49
46,0,0.00,0,,0,0,0,0.0000,0,48
45,0,0.00,0,,0,0,0,0.0000,0,47
44,0,0.00,0,,0,0,0,0.0000,0,46
43,0,0.00,0,,0,0,0,0.0000,0,45
42,0,0.00,0,,0,0,0,0.0000,0,44
41,0,0.00,0,,0,0,0,0.0000,0,43
40,0,0.00,0,,0,0,0,0.0000,0,42
39,0,0.00,0,,0,0,0,0.0000,0,41
38,0,0.00,0,,0,0,0,0.0000,0,40
37,0,0.00,0,,0,0,0,0.0000,0,39
36,0,0.00,0,,0,0,0,0.0000,0,38
35,0,0.00,0,,0,0,0,0.0000,0,37
34,0,0.00,0,,0,0,0,0.0000,0,36
33,0,0.00,0,,0,0,0,0.0000,0,35
32,0,0.00,0,,0,0,0,0.0000,0,34
31,0,0.00,0,,0,0,0,0.0000,0,33
30,0,0.00,0,,0,0,0,0.0000,0,32
29,0,0.00,0,,0,0,0,0.0000,0,31
28,0,0.00,0,,0,0,0,0.0000,0,30
27,0,0.00,0,,0,0,0,0.0000,0,29
26,0,0.00,0,,0,0,0,0.0000,0,28
25,0,0.00,0,,0,0,0,0.0000,0,27
24,0,0.00,0,,0,0,0,0.0000,0,26
23,0,0.00,0,,0,0,0,0.0000,0,25
22,0,0.00,0,,0,0,0,0.0000,0,24
21,0,0.00,0,,0,0,0,0.0000,0,23
20,0,0.00,0,,0,0,0,0.0000,0,22
19,0,0.00,0,,0,0,0,0.0000,0,21
18,0,0.00,0,,0,0,0,0.0000,0,20
17,0,0.00,0,,0,0,0,0.0000,0,19
16,0,0.00,0,,0,0,0,0.0000,0,18
15,0,0.00,0,,0,0,0,0.0000,0,17
14,0,0.00,0,,0,0,0,0.0000,0,16
13,0,0.00,0,,0,0,0,0.0000,0,15
12,0,0.00,0,,0,0,0,0.0000,0,14
11,0,0.00,0,,0,0,0,0.0000,0,13
10,0,0.00,0,,0,0,0,0.0000,0,12
9,0,0.00,0,,0,0,0,0.0000,0,11
8,0,0.00,0,,0,0,0,0.0000,0,10
7,0,0.00,0,,0,0,0,0.0000,0,9
6,0,0.00,0,,0,0,0,0.0000,0,8
5,0,0.00,0,,0,0,0,0.0000,0,7
4,0,0.00,0,,0,0,0,0.0000,0,6
3,0,0.00,0,,0,0,0,0.0000,0,5
2,0,0.00,0,,0,0,0,0.0000,0,4
1,0,0.00,0,,0,0,0,0.0000,0,3
0,0,0.00,0,,0,0,0,0.0000,0,2
